Number,Pos Ratings,All Ratings,Tags,Sub-Objects,Word Count,Safe,Euclid,Keter,Thaumiel,Anomalous,Neutral,D-Class,Containment Breach,Addendum,Task Force,O5 Council,Agent,[EXPUNGED],[REDACTED],Blacked Out
136.0,287.0,413.0,cognitohazard euclid metamorphic mind-affecting scp self-repairing toy visual,1 2,1042.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
137.0,282.0,358.0,autonomous co-authored euclid metamorphic scp toy,None,422.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
138.0,324.0,402.0,alive humanoid indestructible safe sapient scp,None,428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140.0,1534.0,1582.0,autonomous daevite document historical k-class-scenario keter scp,A 1 2,1437.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
141.0,157.0,243.0,document historical memory-affecting mind-affecting safe scp,None,841.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
142.0,166.0,232.0,compulsion ectoentropic game mind-affecting safe scp tactile,None,897.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
143.0,426.0,496.0,alive euclid event-featured plant scp species tree,None,585.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,391.0,465.0,extraterrestrial location safe scp structure,None,698.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
145.0,397.0,487.0,appliance auditory electronic euclid scp,None,905.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
146.0,101.0,243.0,cognitohazard euclid memory-affecting mind-affecting scp sculpture,None,1605.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
147.0,325.0,371.0,appliance auditory autonomous cognitohazard euclid mind-affecting scp visual,None,687.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
148.0,590.0,766.0,artifact euclid mind-affecting prometheus rewrite scp telepathic,None,949.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
149.0,254.0,368.0,airborne alive featured insect keter scp transfiguration virus,A,326.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
150.0,282.0,300.0,animal co-authored insect keter neurological parasitic rewrite scp,None,1490.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
151.0,245.0,385.0,artistic cognitohazard euclid liquid scp visual,None,273.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
152.0,567.0,595.0,document historical indestructible k-class-scenario predictive safe scp,None,1027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153.0,144.0,264.0,alive euclid metamorphic mimetic predatory scp species worm,None,385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
154.0,264.0,362.0,euclid intangible jewelry scp skeletal transfiguration weapon,None,551.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,324.0,362.0,computer electronic prometheus radioactive safe scp temporal thermal,None,474.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156.0,212.0,264.0,euclid food mind-affecting plant reanimation scp self-replicating,None,767.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157.0,302.0,348.0,alive animal euclid microscopic mind-affecting predatory scp species swarm telepathic,None,658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
158.0,390.0,458.0,ectoentropic euclid gaseous mechanical memory-affecting mind-affecting scp,None,712.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
159.0,221.0,351.0,appliance electrical indestructible safe scp,None,468.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,214.0,284.0,airborne autonomous euclid mechanical predatory scp,None,379.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
161.0,233.0,329.0,compulsion euclid factory mind-affecting scp toy,None,725.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,569.0,649.0,artifact cognitohazard compulsion euclid scp tactile,None,338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,657.0,693.0,alive extraterrestrial safe sapient scp,1,2317.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
164.0,176.0,246.0,alive biohazard cephalopod contagion euclid parasitic scp species transfiguration,2,533.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,458.0,516.0,alive arachnid featured keter predatory scp self-replicating species swarm toxic,None,740.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
166.0,558.0,1310.0,alive deer doctor-clef doctor-light euclid global-occult-coalition humanoid plant religious rewrite sapient scp transfiguration,None,1875.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
167.0,225.0,341.0,cube portal safe scp spacetime structure,None,548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
168.0,714.0,740.0,electronic eric safe sapient scp tool,None,678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
169.0,936.0,1114.0,alive aquatic arthropod keter scp uncontained,None,609.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
170.0,298.0,342.0,chemical liquid safe scp transfiguration,None,837.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171.0,262.0,306.0,biological euclid hive-mind sapient scp,None,822.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,363.0,423.0,clockwork euclid humanoid robotic sapient scp,None,747.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
173.0,8101.0,9011.0,autonomous euclid featured hostile observational scp sculpture the-sculpture,None,234.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,202.0,278.0,compulsion euclid mind-affecting performance scp tool,None,1029.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,251.0,329.0,document metamorphic safe scp telepathic,None,978.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
176.0,715.0,741.0,building euclid loop scp temporal,None,870.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
177.0,280.0,402.0,autonomous game rewrite safe scp toy,None,961.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
178.0,607.0,683.0,clothing euclid humanoid intangible scp visual,None,550.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
179.0,1046.0,1098.0,electromagnetic extraterrestrial humanoid international k-class-scenario predictive sapient scp sun thaumiel transmission,None,2545.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
180.0,159.0,307.0,clothing euclid metamorphic scp sensory tactile visual,None,378.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,248.0,554.0,alive humanoid probability rewrite safe sapient scp,None,589.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
182.0,296.0,418.0,alive euclid humanoid mind-affecting rewrite sapient scp telepathic,None,1169.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
183.0,248.0,292.0,acoustic autonomous euclid intangible musical predatory scp,None,468.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,1256.0,1286.0,euclid featured polyhedral scp spacetime,None,665.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
185.0,149.0,275.0,acoustic electronic indestructible safe scp temporal transmission,None,520.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
186.0,917.0,959.0,euclid featured historical location military scp weapon,1,2486.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
187.0,457.0,583.0,alive humanoid predictive safe sapient scp visual,None,1243.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188.0,76.0,200.0,artistic autonomous mathematical safe scp telekinetic,None,612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
189.0,30.0,248.0,alive parasitic safe scp worm,None,1202.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
190.0,160.0,232.0,cognitohazard ectoentropic herman-fuller inscription mind-affecting rewrite safe scp toy,None,938.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,697.0,761.0,co-authored computer doctor-glass humanoid safe sapient scp,None,1267.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
192.0,62.0,174.0,radioactive safe scp telekinetic tool visual,F 1,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
193.0,175.0,219.0,alive artifact invertebrate safe scp,None,728.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
194.0,67.0,117.0,co-authored concept meta reality-bending safe scp,Z,444.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,72.0,224.0,euclid liquid mind-affecting scp sensory transfiguration,None,675.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
196.0,257.0,361.0,alive euclid humanoid keter paradox sapient scp temporal,None,587.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
197.0,257.0,301.0,building plant safe sapient scp,None,658.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
198.0,435.0,513.0,artifact euclid liquid scp transfiguration,None,1338.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
199.0,94.0,120.0,airborne alive biohazard euclid plant rewrite scp species transmission,B 2 3,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
200.0,124.0,350.0,alive euclid humanoid scp,None,578.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
201.0,359.0,419.0,euclid extradimensional medical scp spacetime tool,None,582.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
202.0,281.0,427.0,alive humanoid safe sapient scp temporal,None,505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
203.0,199.0,281.0,auditory cognitohazard euclid humanoid mechanical sapient scp,None,1377.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
204.0,220.0,326.0,biological humanoid keter microscopic scp self-repairing swarm,1 2,1200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
205.0,529.0,567.0,appliance euclid humanoid light scp shadow,1 2,1502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
206.0,319.0,369.0,euclid extraterrestrial international robotic scp transmission uncontained visual,None,1654.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
207.0,250.0,342.0,food liquid mind-affecting safe scp transfiguration,A B 1,705.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
208.0,420.0,526.0,alive humanoid medical safe sapient scp,None,589.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
209.0,513.0,579.0,addictive artifact ectoentropic euclid mind-affecting rewrite scp,None,1282.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,180.0,258.0,building liquid safe scp sleep,None,441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
211.0,110.0,224.0,autonomous document safe scp self-replicating structure,1,1341.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
212.0,501.0,549.0,medical robotic safe scp transfiguration,None,396.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0,279.0,411.0,alive ectoentropic euclid humanoid rewritable rewrite sapient scp,None,952.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
214.0,160.0,214.0,biohazard contagion euclid humanoid liquid scp,None,520.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
215.0,197.0,239.0,clothing mind-affecting safe scp,None,931.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,579.0,615.0,artifact audio extradimensional safe scp spacetime,None,1092.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
217.0,828.0,894.0,broken-god clockwork keter scp transfiguration virus,None,756.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
218.0,59.0,183.0,alive animal aquatic euclid parasitic predatory scp toxic,None,536.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
219.0,139.0,213.0,electrical geological mechanical safe scp vibration,None,970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
220.0,222.0,260.0,alive contagion humanoid mind-affecting safe scp sensory,None,1079.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
221.0,218.0,326.0,compulsion safe scp tool,None,576.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
222.0,103.0,375.0,artifact euclid geological location scp sleep,1 6 7,1027.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
223.0,122.0,212.0,cognitohazard document euclid mind-affecting photographic scp visual,1,984.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224.0,237.0,299.0,acoustic artifact euclid mechanical rewrite scp temporal,None,867.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
225.0,298.0,400.0,euclid indestructible satellite scp sphere uncontained,1 2,716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
226.0,148.0,262.0,autonomous metamorphic safe scp telepathic toy,None,492.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
227.0,236.0,278.0,clockwork computer k-class-scenario predictive safe scp,None,848.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
228.0,386.0,454.0,observational photographic safe scp telepathic visual,None,390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
229.0,283.0,319.0,autonomous electrical euclid scp self-replicating,None,473.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
230.0,330.0,510.0,alive chemical euclid humanoid mind-affecting sapient scp,None,865.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
232.0,232.0,266.0,cognitohazard hallucination memory-affecting mind-affecting safe scp tactile toy,None,2725.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
233.0,176.0,434.0,keter mathematical polyhedral scp,None,1116.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
234.0,136.0,194.0,alive animal euclid extradimensional fish scp species,None,531.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
235.0,217.0,239.0,co-authored media safe scp temporal,1 2 3 4,793.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
236.0,143.0,249.0,biological crustacean hive-mind keter microscopic mimetic predatory scp self-replicating swarm,None,680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
237.0,268.0,284.0,artifact autonomous humanoid rewrite safe sapient scp sculpture,1 2,1275.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239.0,739.0,1131.0,alive humanoid keter reality-bending sapient scp sigurros telekinetic transfiguration,None,791.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
240.0,79.0,209.0,airborne extradimensional extraterrestrial inscription rewritable rewrite safe scp unusual-incidents-unit vehicle,None,480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,186.0,288.0,biohazard document food rewrite safe scp self-repairing telepathic,None,2435.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
242.0,318.0,352.0,artifact liquid safe scp structure,None,1556.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
243.0,256.0,288.0,artifact autonomous safe scp,None,619.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
244.0,156.0,228.0,artifact autonomous chaos-insurgency euclid gaseous predatory scp thermal,1 2,744.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
245.0,678.0,750.0,game interactive media meta narrative prize-feature safe scp,1,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.0,138.0,204.0,artifact media predictive safe scp visual,None,442.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
247.0,425.0,483.0,alive animal cognitohazard euclid event-featured feline predatory scp sensory visual,None,1567.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248.0,264.0,394.0,artifact factory safe scp,1 2 3,1160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
249.0,82.0,338.0,euclid portal scp teleportation,None,391.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
250.0,261.0,351.0,autonomous dinosaur euclid predatory reanimation rewrite scp skeletal,None,508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
251.0,114.0,376.0,artifact autonomous cognitohazard euclid mind-affecting scp visual,None,219.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.0,340.0,364.0,alive animal aquatic cephalopod cognitohazard mind-affecting safe scp sensory species visual,None,831.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
253.0,130.0,244.0,contagion euclid hive-mind scp,None,888.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254.0,187.0,237.0,artifact humanoid intangible memory-affecting safe sapient scp,1,1489.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
255.0,180.0,234.0,contagion extraterrestrial keter mind-affecting neurological scp transmission uncontained,None,1782.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
256.0,80.0,306.0,appliance electrical euclid scp,None,1515.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
257.0,278.0,316.0,alive animal autonomous euclid extradimensional location scp,None,1164.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
258.0,191.0,233.0,addictive amphibian ectoentropic liquid mind-affecting safe scp toy,1,569.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
259.0,188.0,246.0,keter media portal scp visual,None,782.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
260.0,153.0,239.0,autonomous euclid hostile inscription scp teleportation,None,917.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
261.0,949.0,995.0,appliance ectoentropic exchange food safe scp,None,1141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262.0,511.0,563.0,clothing euclid extradimensional extremity historical scp the-administrator,None,1211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
263.0,143.0,257.0,appliance electronic fire game knowledge rewrite safe sapient scp,1,1071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.0,12.0,242.0,humanoid safe sapient scp sculpture skeletal transfiguration,None,890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
265.0,157.0,203.0,autonomous euclid mobile rewrite scp vehicle,None,1350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
266.0,71.0,189.0,autonomous euclid light sapient scp thermodynamic,None,389.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
267.0,221.0,261.0,alive euclid predatory scp species,None,779.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
268.0,476.0,516.0,antimemetic clothing euclid memory-affecting mind-affecting scp serpents-hand uncontained,None,922.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
269.0,154.0,216.0,indestructible jewelry medical metamorphic safe scp,None,446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
270.0,370.0,426.0,appliance auditory electrical euclid language mathematical predictive scp,1,1325.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
271.0,91.0,343.0,artifact broken-god inscription keter scp self-replicating,None,639.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
272.0,451.0,497.0,inscription mind-affecting safe scp shadow telekinetic tool,None,1631.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
273.0,196.0,250.0,euclid fire humanoid sapient scp,None,1339.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
274.0,168.0,250.0,artistic biohazard biological building chemical humanoid keter predatory scp self-replicating,1 2,1079.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
275.0,155.0,253.0,doctor-glass humanoid indestructible rewrite safe sapient scp,None,619.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
276.0,66.0,252.0,euclid scp temporal vehicle,None,505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
